50.00053, 34.5625, 561
50.00034, 34.5625, 562
50.00021, 34.5625, 563
50.00013, 34.5625, 564
50.00008, 34.5625, 565
50.00005, 34.5625, 566
50.00003, 34.5625, 567
50.25512, 34.875, 568
50.1614, 34.875, 569
50.10211, 34.875, 570
50.0646, 34.875, 571
50.04087, 34.875, 572
50.02586, 34.875, 573
50.01636, 34.875, 574
50.01035, 34.875, 575
50.00655, 34.875, 576
50.00414, 34.875, 577
50.00262, 34.875, 578
50.00166, 34.875, 579
50.00105, 34.875, 580
50.00066, 34.875, 581
50.00042, 34.875, 582
50.00027, 34.875, 583
50.00017, 34.875, 584
50.00011, 34.875, 585
50.00007, 34.875, 586
50.20412, 35.125, 587
50.12914, 35.125, 588
50.0817, 35.125, 589
50.05169, 35.125, 590
50.0327, 35.125, 591
50.02069, 35.125, 592
50.01309, 35.125, 593
50.00828, 35.125, 594
50.00524, 35.125, 595
50.00331, 35.125, 596
50.0021, 35.125, 597
50.00133, 35.125, 598
50.00084, 35.125, 599
50.00053, 35.125, 600
50.00034, 35.125, 601
50.00021, 35.125, 602
50.00013, 35.125, 603
50.00008, 35.125, 604
50.00005, 35.125, 605
50.00003, 35.125, 606
50.25512, 35.4375, 607
50.1614, 35.4375, 608
50.10211, 35.4375, 609
50.0646, 35.4375, 610
50.04087, 35.4375, 611
50.02586, 35.4375, 612
50.01636, 35.4375, 613
50.01035, 35.4375, 614
50.00655, 35.4375, 615
50.00414, 35.4375, 616
50.00262, 35.4375, 617
50.00166, 35.4375, 618
50.00105, 35.4375, 619
50.00066, 35.4375, 620
50.00042, 35.4375, 621
50.00027, 35.4375, 622
50.00017, 35.4375, 623
50.00011, 35.4375, 624
50.00007, 35.4375, 625
50.25515, 35.75, 626
50.16142, 35.75, 627
50.10212, 35.75, 628
50.06461, 35.75, 629
50.04087, 35.75, 630
50.02586, 35.75, 631
50.01636, 35.75, 632
50.01035, 35.75, 633
50.00655, 35.75, 634
50.00414, 35.75, 635
50.00262, 35.75, 636
